date,chemical,monitor,reading,duplicates
4/1/16 14:00,Appluimonia,3,1.68447,No
4/1/16 14:00,Chlorodinine,3,0.986431,No
4/1/16 14:00,AGOC-3A,2,0.985069,No
4/1/16 14:00,Methylosmolene,2,0.833012,No
4/1/16 14:00,Methylosmolene,8,0.787857,No
4/1/16 14:00,Methylosmolene,4,0.744591,No
4/1/16 14:00,Appluimonia,2,0.60598,No
4/1/16 14:00,AGOC-3A,9,0.542312,No
4/1/16 14:00,Methylosmolene,6,0.475952,No
4/1/16 14:00,Chlorodinine,1,0.440393,Yes
4/1/16 14:00,Chlorodinine,8,0.440045,No
4/1/16 14:00,Appluimonia,6,0.424518,No
4/1/16 14:00,Appluimonia,7,0.397431,Yes
4/1/16 14:00,Chlorodinine,6,0.378116,No
4/1/16 14:00,Chlorodinine,2,0.338016,No
4/1/16 14:00,AGOC-3A,7,0.329869,No
4/1/16 14:00,Methylosmolene,1,0.283356,No
4/1/16 14:00,Methylosmolene,5,0.281457,No
4/1/16 14:00,Chlorodinine,9,0.248804,Yes
4/1/16 14:00,AGOC-3A,6,0.240171,No
4/1/16 14:00,Appluimonia,5,0.239086,No
4/1/16 14:00,Appluimonia,9,0.229613,No
4/1/16 14:00,Methylosmolene,9,0.209022,Yes
4/1/16 14:00,Methylosmolene,3,0.19548,No
4/1/16 14:00,Appluimonia,1,0.187208,No
4/1/16 14:00,Chlorodinine,5,0.101092,No
4/1/16 14:00,Appluimonia,4,0.100419,Yes
4/1/16 14:00,Chlorodinine,4,0.0965608,No
4/1/16 14:00,Appluimonia,8,0.0813537,Yes
4/1/16 14:00,AGOC-3A,4,0.0551616,Yes
4/1/16 14:00,AGOC-3A,5,0.0458705,Yes
4/1/16 14:00,AGOC-3A,1,0.0306601,No
4/1/16 14:00,AGOC-3A,8,0.0140477,No
4/1/16 14:00,Methylosmolene,7,0.0131358,No
4/1/16 15:00,AGOC-3A,3,1.8144,No
4/1/16 15:00,Appluimonia,3,1.34866,No
4/1/16 15:00,AGOC-3A,7,0.927829,No
4/1/16 15:00,Methylosmolene,2,0.837112,Yes
4/1/16 15:00,Methylosmolene,3,0.773566,No
4/1/16 15:00,AGOC-3A,2,0.62139,No
4/1/16 15:00,AGOC-3A,6,0.589017,No
4/1/16 15:00,Methylosmolene,7,0.548344,No
4/1/16 15:00,AGOC-3A,8,0.531765,No
4/1/16 15:00,Chlorodinine,6,0.483222,No
4/1/16 15:00,Appluimonia,8,0.447587,Yes
4/1/16 15:00,Appluimonia,4,0.438771,No
4/1/16 15:00,AGOC-3A,5,0.43167,No
4/1/16 15:00,Methylosmolene,4,0.430541,Yes
4/1/16 15:00,Methylosmolene,9,0.333781,Yes
4/1/16 15:00,Appluimonia,9,0.298941,No
4/1/16 15:00,Chlorodinine,3,0.280986,No
4/1/16 15:00,Chlorodinine,8,0.272041,No
4/1/16 15:00,AGOC-3A,1,0.266658,No
4/1/16 15:00,Chlorodinine,7,0.262528,No
4/1/16 15:00,AGOC-3A,4,0.257714,No
4/1/16 15:00,Appluimonia,2,0.203565,No
4/1/16 15:00,Appluimonia,7,0.17735,No
4/1/16 15:00,Methylosmolene,1,0.177346,No
4/1/16 15:00,AGOC-3A,9,0.173323,No
4/1/16 15:00,Methylosmolene,6,0.153869,Yes
4/1/16 15:00,Chlorodinine,9,0.148777,No
4/1/16 15:00,Appluimonia,1,0.127849,No
4/1/16 15:00,Chlorodinine,5,0.126492,No
4/1/16 15:00,Chlorodinine,4,0.103919,No
4/1/16 15:00,Chlorodinine,2,0.0763918,No
4/1/16 15:00,Appluimonia,5,0.0582271,No
4/1/16 15:00,Methylosmolene,5,0.04561,Yes
4/1/16 15:00,Appluimonia,6,0.0323731,No
4/1/16 15:00,Chlorodinine,1,0.0172048,No
4/1/16 15:00,Methylosmolene,8,0.0120941,No
4/1/16 16:00,AGOC-3A,5,6.36965,No
4/1/16 16:00,AGOC-3A,9,2.09702,No
4/1/16 16:00,Appluimonia,3,1.63558,No
4/1/16 16:00,Appluimonia,8,1.15018,No
4/1/16 16:00,Chlorodinine,3,1.14353,Yes
4/1/16 16:00,AGOC-3A,3,1.13586,Yes
4/1/16 16:00,AGOC-3A,7,0.717826,No
4/1/16 16:00,AGOC-3A,5,0.682529,No
4/1/16 16:00,Appluimonia,6,0.62637,No
4/1/16 16:00,Methylosmolene,6,0.476825,No
4/1/16 16:00,Appluimonia,1,0.453372,Yes
4/1/16 16:00,Appluimonia,9,0.402606,No
4/1/16 16:00,Chlorodinine,2,0.401661,Yes
4/1/16 16:00,Chlorodinine,7,0.374769,No
4/1/16 16:00,Methylosmolene,8,0.327186,Yes
4/1/16 16:00,AGOC-3A,8,0.313985,No
4/1/16 16:00,Appluimonia,4,0.301195,Yes
4/1/16 16:00,Chlorodinine,1,0.299149,No
4/1/16 16:00,Methylosmolene,3,0.296501,No
4/1/16 16:00,AGOC-3A,2,0.296002,No
4/1/16 16:00,Chlorodinine,8,0.286071,No
4/1/16 16:00,AGOC-3A,1,0.271123,No
4/1/16 16:00,Chlorodinine,5,0.263674,Yes
4/1/16 16:00,Chlorodinine,4,0.233952,Yes
4/1/16 16:00,Appluimonia,7,0.23085,No
4/1/16 16:00,Chlorodinine,9,0.212546,No
4/1/16 16:00,Chlorodinine,6,0.183871,Yes
4/1/16 16:00,AGOC-3A,4,0.140705,No
4/1/16 16:00,Methylosmolene,7,0.137954,Yes
4/1/16 16:00,AGOC-3A,6,0.103715,No
4/1/16 16:00,Methylosmolene,9,0.0958897,Yes
4/1/16 16:00,Methylosmolene,2,0.0553067,No
4/1/16 16:00,Methylosmolene,1,0.0454476,No
4/1/16 16:00,Methylosmolene,4,0.0402671,No
4/1/16 16:00,Appluimonia,2,0.0335552,No
4/1/16 16:00,Appluimonia,5,0.0176918,No
4/1/16 17:00,AGOC-3A,3,3.77301,No
4/1/16 17:00,Appluimonia,7,2.9919,No
4/1/16 17:00,Methylosmolene,3,2.002,No
4/1/16 17:00,Appluimonia,3,1.54654,No
4/1/16 17:00,Chlorodinine,5,1.28288,No
4/1/16 17:00,Chlorodinine,3,1.07354,No
4/1/16 17:00,Methylosmolene,8,0.902336,No
4/1/16 17:00,Chlorodinine,8,0.707549,No
4/1/16 17:00,Appluimonia,9,0.621307,No
4/1/16 17:00,Chlorodinine,6,0.540517,Yes
4/1/16 17:00,Chlorodinine,1,0.519978,No
4/1/16 17:00,Chlorodinine,7,0.516709,Yes
4/1/16 17:00,Appluimonia,8,0.508395,Yes
4/1/16 17:00,Methylosmolene,5,0.483056,Yes
4/1/16 17:00,AGOC-3A,6,0.479549,No
4/1/16 17:00,Chlorodinine,2,0.460334,No
4/1/16 17:00,Methylosmolene,4,0.405594,No
4/1/16 17:00,Chlorodinine,9,0.371361,No
4/1/16 17:00,AGOC-3A,4,0.317199,Yes
4/1/16 17:00,Chlorodinine,4,0.313531,No
4/1/16 17:00,Methylosmolene,6,0.299951,No
4/1/16 17:00,AGOC-3A,5,0.299581,No
4/1/16 17:00,AGOC-3A,9,0.256789,Yes
4/1/16 17:00,Methylosmolene,1,0.240693,Yes
4/1/16 17:00,Methylosmolene,9,0.209819,No
4/1/16 17:00,AGOC-3A,7,0.195857,No
4/1/16 17:00,AGOC-3A,8,0.1864,No
4/1/16 17:00,AGOC-3A,1,0.176284,No
4/1/16 17:00,Appluimonia,4,0.144516,No
4/1/16 17:00,Appluimonia,2,0.142722,Yes
4/1/16 17:00,Appluimonia,6,0.134493,No
4/1/16 17:00,AGOC-3A,2,0.11176,Yes
4/1/16 17:00,Methylosmolene,7,0.0641491,No
4/1/16 17:00,Methylosmolene,2,0.0419242,Yes
4/1/16 17:00,Appluimonia,1,0.0261086,No
4/1/16 17:00,Appluimonia,5,0.0014664,Yes
4/1/16 18:00,AGOC-3A,9,16.00594,No
4/1/16 18:00,Methylosmolene,3,2.41987,No
4/1/16 18:00,AGOC-3A,3,2.04777,No
4/1/16 18:00,AGOC-3A,9,1.72463,No
4/1/16 18:00,Methylosmolene,8,1.29304,Yes
4/1/16 18:00,Appluimonia,7,0.768281,No
4/1/16 18:00,Appluimonia,1,0.705206,No
4/1/16 18:00,AGOC-3A,5,0.628314,No
4/1/16 18:00,Appluimonia,2,0.617361,No
4/1/16 18:00,AGOC-3A,2,0.594371,No
4/1/16 18:00,Methylosmolene,7,0.554992,No
4/1/16 18:00,Chlorodinine,9,0.49206,No
4/1/16 18:00,Chlorodinine,6,0.491844,No
4/1/16 18:00,Chlorodinine,7,0.474125,No
4/1/16 18:00,Appluimonia,3,0.464762,No
4/1/16 18:00,Chlorodinine,1,0.405464,No
4/1/16 18:00,Chlorodinine,2,0.354638,No
4/1/16 18:00,Methylosmolene,5,0.345077,No
4/1/16 18:00,Methylosmolene,6,0.339361,No
4/1/16 18:00,Chlorodinine,3,0.289879,No
4/1/16 18:00,Appluimonia,9,0.245768,No
4/1/16 18:00,Chlorodinine,8,0.220958,No
4/1/16 18:00,AGOC-3A,8,0.217943,No
4/1/16 18:00,Methylosmolene,1,0.199028,No
4/1/16 18:00,Chlorodinine,5,0.191958,Yes
4/1/16 18:00,Appluimonia,5,0.136053,No
4/1/16 18:00,AGOC-3A,4,0.104811,No
4/1/16 18:00,AGOC-3A,1,0.0986899,No
4/1/16 18:00,AGOC-3A,7,0.0954296,No
4/1/16 18:00,Appluimonia,6,0.0844535,No
4/1/16 18:00,AGOC-3A,6,0.065808,No
4/1/16 18:00,Appluimonia,4,0.064684,Yes
4/1/16 18:00,Chlorodinine,4,0.0567176,No
4/1/16 18:00,Methylosmolene,4,0.044605,No
4/1/16 18:00,Methylosmolene,2,0.0230869,Yes
4/1/16 18:00,Appluimonia,8,0.0192309,No
4/1/16 19:00,AGOC-3A,7,2.2287,No
4/1/16 19:00,Chlorodinine,7,1.89336,Yes
4/1/16 19:00,Chlorodinine,3,1.83782,No
4/1/16 19:00,Methylosmolene,3,1.7403,No
4/1/16 19:00,Methylosmolene,2,0.808434,Yes
4/1/16 19:00,Methylosmolene,6,0.631286,No
4/1/16 19:00,Appluimonia,6,0.580485,No
4/1/16 19:00,Methylosmolene,1,0.568544,No
4/1/16 19:00,Methylosmolene,8,0.543812,Yes
4/1/16 19:00,AGOC-3A,2,0.511387,No
4/1/16 19:00,Appluimonia,3,0.48644,Yes
4/1/16 19:00,Appluimonia,8,0.439922,No
4/1/16 19:00,AGOC-3A,6,0.423562,No
4/1/16 19:00,Methylosmolene,9,0.382772,No
4/1/16 19:00,Chlorodinine,4,0.379155,Yes
4/1/16 19:00,Chlorodinine,8,0.374754,Yes
4/1/16 19:00,AGOC-3A,8,0.374478,Yes
4/1/16 19:00,Methylosmolene,7,0.37237,No
4/1/16 19:00,Chlorodinine,6,0.349918,No
4/1/16 19:00,Chlorodinine,9,0.346534,No
4/1/16 19:00,Appluimonia,1,0.320393,Yes
4/1/16 19:00,Methylosmolene,4,0.234091,No
4/1/16 19:00,Appluimonia,5,0.219221,No
4/1/16 19:00,Chlorodinine,2,0.173896,No
4/1/16 19:00,AGOC-3A,3,0.159529,No
4/1/16 19:00,AGOC-3A,4,0.139601,No
4/1/16 19:00,Chlorodinine,5,0.122929,Yes
4/1/16 19:00,Methylosmolene,5,0.121417,Yes
4/1/16 19:00,Appluimonia,7,0.0984389,No
4/1/16 19:00,AGOC-3A,9,0.0810708,No
4/1/16 19:00,AGOC-3A,1,0.0789502,No
4/1/16 19:00,Appluimonia,9,0.0599954,No
4/1/16 19:00,AGOC-3A,5,0.0497588,No
4/1/16 19:00,Chlorodinine,1,0.0420393,No
4/1/16 19:00,Appluimonia,4,0.0237058,No
4/1/16 19:00,Appluimonia,2,0.00660095,No
4/1/16 20:00,AGOC-3A,3,4.42195,No
4/1/16 20:00,Appluimonia,3,2.96486,No
4/1/16 20:00,Chlorodinine,3,2.72895,No
4/1/16 20:00,AGOC-3A,7,1.2087,No
4/1/16 20:00,Methylosmolene,3,1.11615,No
4/1/16 20:00,Appluimonia,5,0.863043,Yes
4/1/16 20:00,AGOC-3A,8,0.546361,No
4/1/16 20:00,Chlorodinine,6,0.54456,No
4/1/16 20:00,AGOC-3A,1,0.491511,No
4/1/16 20:00,AGOC-3A,5,0.431884,Yes
4/1/16 20:00,Methylosmolene,4,0.429474,Yes
4/1/16 20:00,Chlorodinine,8,0.42123,No
4/1/16 20:00,Appluimonia,6,0.39531,No
4/1/16 20:00,Chlorodinine,7,0.388569,Yes
4/1/16 20:00,Appluimonia,9,0.368791,Yes
4/1/16 20:00,Appluimonia,7,0.332273,Yes
4/1/16 20:00,Appluimonia,8,0.302518,No
4/1/16 20:00,Appluimonia,4,0.294812,No
4/1/16 20:00,AGOC-3A,2,0.291975,No
4/1/16 20:00,Methylosmolene,2,0.284889,Yes
4/1/16 20:00,Methylosmolene,1,0.28476,Yes
4/1/16 20:00,Methylosmolene,9,0.269983,No
4/1/16 20:00,Chlorodinine,1,0.257028,Yes
4/1/16 20:00,Methylosmolene,5,0.253722,No
4/1/16 20:00,Methylosmolene,8,0.25033,No
4/1/16 20:00,AGOC-3A,4,0.244434,No
4/1/16 20:00,Chlorodinine,9,0.236594,No
4/1/16 20:00,Methylosmolene,6,0.235903,No
4/1/16 20:00,AGOC-3A,9,0.235318,Yes
4/1/16 20:00,Chlorodinine,4,0.179424,No
4/1/16 20:00,Appluimonia,2,0.114486,No
4/1/16 20:00,Appluimonia,1,0.0839435,Yes
4/1/16 20:00,AGOC-3A,6,0.0391207,No
4/1/16 20:00,Chlorodinine,2,0.0334215,No
4/1/16 20:00,Chlorodinine,5,0.00935036,No
4/1/16 20:00,Methylosmolene,7,0.00780633,No
4/1/16 21:00,Appluimonia,3,1.50516,No
4/1/16 21:00,AGOC-3A,7,1.08284,No
4/1/16 21:00,AGOC-3A,3,1.00195,Yes
4/1/16 21:00,Chlorodinine,3,0.974648,Yes
4/1/16 21:00,Appluimonia,7,0.93454,No
4/1/16 21:00,Appluimonia,8,0.913925,No
4/1/16 21:00,Chlorodinine,8,0.787955,Yes
4/1/16 21:00,Chlorodinine,7,0.707586,No
4/1/16 21:00,AGOC-3A,8,0.544171,No
4/1/16 21:00,Chlorodinine,6,0.527831,No
4/1/16 21:00,Appluimonia,6,0.510417,No
4/1/16 21:00,Chlorodinine,2,0.410853,No
4/1/16 21:00,Appluimonia,2,0.401939,No
4/1/16 21:00,AGOC-3A,2,0.396742,Yes
4/1/16 21:00,Methylosmolene,5,0.350383,No
4/1/16 21:00,Methylosmolene,6,0.339473,No
4/1/16 21:00,Chlorodinine,4,0.336607,Yes
4/1/16 21:00,Appluimonia,9,0.320522,No
4/1/16 21:00,Chlorodinine,1,0.275541,No
4/1/16 21:00,Chlorodinine,5,0.236391,No
4/1/16 21:00,Methylosmolene,3,0.22341,No
4/1/16 21:00,AGOC-3A,9,0.195524,No
4/1/16 21:00,Appluimonia,5,0.186273,Yes
4/1/16 21:00,Methylosmolene,4,0.176977,No
4/1/16 21:00,Appluimonia,1,0.175374,No
4/1/16 21:00,Methylosmolene,7,0.159589,No
4/1/16 21:00,Methylosmolene,2,0.158859,Yes
4/1/16 21:00,Chlorodinine,9,0.0997598,Yes
4/1/16 21:00,AGOC-3A,5,0.0734797,No
4/1/16 21:00,Appluimonia,4,0.0696817,No
4/1/16 21:00,AGOC-3A,6,0.052684,No
4/1/16 21:00,AGOC-3A,4,0.0393881,No
4/1/16 21:00,AGOC-3A,1,0.0385238,No
4/1/16 21:00,Methylosmolene,8,0.0337119,No
4/1/16 21:00,Methylosmolene,1,0.0195625,No
4/1/16 21:00,Methylosmolene,9,0.0074712,No
4/1/16 22:00,Appluimonia,7,2.29064,No
4/1/16 22:00,Appluimonia,3,1.99986,Yes
4/1/16 22:00,Methylosmolene,3,1.71336,Yes
4/1/16 22:00,Chlorodinine,3,1.49356,No
4/1/16 22:00,Chlorodinine,7,1.46981,Yes
4/1/16 22:00,AGOC-3A,2,1.26089,No
4/1/16 22:00,AGOC-3A,7,1.25422,No
4/1/16 22:00,Appluimonia,2,0.762059,No
4/1/16 22:00,Appluimonia,8,0.708784,No
4/1/16 22:00,Methylosmolene,4,0.586322,No
4/1/16 22:00,Methylosmolene,2,0.581589,No
4/1/16 22:00,Chlorodinine,4,0.482681,Yes
4/1/16 22:00,Appluimonia,6,0.471188,Yes
4/1/16 22:00,Methylosmolene,6,0.400161,No
4/1/16 22:00,Appluimonia,1,0.391567,No
4/1/16 22:00,Chlorodinine,6,0.386564,No
4/1/16 22:00,Chlorodinine,8,0.384742,Yes
4/1/16 22:00,Methylosmolene,8,0.340092,Yes
4/1/16 22:00,Appluimonia,4,0.332102,Yes
4/1/16 22:00,Methylosmolene,1,0.314071,No
4/1/16 22:00,Chlorodinine,1,0.298078,Yes
4/1/16 22:00,AGOC-3A,6,0.277343,No
4/1/16 22:00,AGOC-3A,8,0.245395,No
4/1/16 22:00,Chlorodinine,5,0.239755,No
4/1/16 22:00,AGOC-3A,9,0.238391,Yes
4/1/16 22:00,Chlorodinine,2,0.236507,Yes
4/1/16 22:00,Methylosmolene,7,0.218112,No
4/1/16 22:00,AGOC-3A,4,0.170294,Yes
4/1/16 22:00,AGOC-3A,1,0.161849,Yes
4/1/16 22:00,AGOC-3A,3,0.126781,No
4/1/16 22:00,Appluimonia,5,0.11621,Yes
4/1/16 22:00,Appluimonia,9,0.100193,Yes
4/1/16 22:00,Chlorodinine,9,0.0650277,No
4/1/16 22:00,Methylosmolene,9,0.0611038,No
4/1/16 22:00,Methylosmolene,5,0.0370354,No
4/1/16 22:00,AGOC-3A,5,0.030958,No
4/1/16 23:00,Chlorodinine,3,2.62148,No
4/1/16 23:00,AGOC-3A,3,1.22487,No
4/1/16 23:00,Appluimonia,7,0.963514,No
4/1/16 23:00,Methylosmolene,3,0.713,Yes
4/1/16 23:00,Methylosmolene,2,0.673678,No
4/1/16 23:00,Methylosmolene,9,0.601304,No
4/1/16 23:00,AGOC-3A,8,0.596431,No
4/1/16 23:00,Methylosmolene,6,0.576362,No
4/1/16 23:00,Methylosmolene,1,0.529585,No
4/1/16 23:00,AGOC-3A,5,0.508771,No
4/1/16 23:00,Appluimonia,6,0.464511,Yes
4/1/16 23:00,AGOC-3A,1,0.404146,No
4/1/16 23:00,Chlorodinine,2,0.397502,No
4/1/16 23:00,Chlorodinine,6,0.39505,No
4/1/16 23:00,Appluimonia,4,0.37103,No
4/1/16 23:00,Methylosmolene,8,0.358232,No
4/1/16 23:00,Chlorodinine,9,0.297112,No
4/1/16 23:00,AGOC-3A,6,0.27458,No
4/1/16 23:00,Chlorodinine,1,0.253087,No
4/1/16 23:00,Appluimonia,3,0.236716,No
4/1/16 23:00,Chlorodinine,7,0.213476,No
4/1/16 23:00,Chlorodinine,5,0.195843,No
4/1/16 23:00,AGOC-3A,4,0.154004,No
4/1/16 23:00,Appluimonia,2,0.143694,No
4/1/16 23:00,Appluimonia,5,0.133455,Yes
4/1/16 23:00,Methylosmolene,7,0.132691,No
4/1/16 23:00,Appluimonia,9,0.101802,No
4/1/16 23:00,Methylosmolene,4,0.0915907,No
4/1/16 23:00,Chlorodinine,8,0.0838678,Yes
4/1/16 23:00,Appluimonia,1,0.0833816,Yes
4/1/16 23:00,AGOC-3A,9,0.0760482,Yes
4/1/16 23:00,Methylosmolene,5,0.0713231,Yes
4/1/16 23:00,Chlorodinine,4,0.0664484,Yes
4/1/16 23:00,Appluimonia,8,0.0637086,No
4/1/16 23:00,AGOC-3A,7,0.0506304,Yes
4/1/16 23:00,AGOC-3A,2,0.0381507,No
4/2/16 1:00,Appluimonia,6,0.939767,Yes
4/2/16 1:00,Appluimonia,2,0.750262,No
4/2/16 1:00,AGOC-3A,7,0.736405,No
4/2/16 1:00,Chlorodinine,3,0.617016,No
4/2/16 1:00,Appluimonia,7,0.614231,Yes
4/2/16 1:00,Methylosmolene,3,0.598023,No
4/2/16 1:00,Chlorodinine,7,0.548281,Yes
4/2/16 1:00,Methylosmolene,1,0.541586,Yes
4/2/16 1:00,Methylosmolene,2,0.53767,No
4/2/16 1:00,Chlorodinine,9,0.492443,No
4/2/16 1:00,Chlorodinine,1,0.485831,Yes
4/2/16 1:00,AGOC-3A,8,0.453231,No
4/2/16 1:00,Appluimonia,9,0.448134,Yes
4/2/16 1:00,AGOC-3A,1,0.419144,Yes
4/2/16 1:00,Chlorodinine,6,0.358213,No
4/2/16 1:00,Appluimonia,3,0.347435,No
4/2/16 1:00,AGOC-3A,3,0.336445,No
4/2/16 1:00,Appluimonia,4,0.330943,No
4/2/16 1:00,AGOC-3A,6,0.324262,No
4/2/16 1:00,Chlorodinine,4,0.324248,No
4/2/16 1:00,AGOC-3A,4,0.274852,No
4/2/16 1:00,AGOC-3A,9,0.226894,No
4/2/16 1:00,AGOC-3A,2,0.185814,No
4/2/16 1:00,Methylosmolene,8,0.173624,No
4/2/16 1:00,Methylosmolene,5,0.171685,No
4/2/16 1:00,Methylosmolene,6,0.168265,No
4/2/16 1:00,Methylosmolene,9,0.150565,No
4/2/16 1:00,Methylosmolene,7,0.143023,No
4/2/16 1:00,Appluimonia,1,0.138599,No
4/2/16 1:00,AGOC-3A,5,0.114101,No
4/2/16 1:00,Chlorodinine,5,0.0680395,Yes
4/2/16 1:00,Chlorodinine,8,0.0401327,Yes
4/2/16 1:00,Appluimonia,5,0.0244924,No
4/2/16 1:00,Methylosmolene,4,0.0224162,No
4/2/16 1:00,Chlorodinine,2,0.0168895,No
4/2/16 1:00,Appluimonia,8,0.0130088,No
4/2/16 2:00,Appluimonia,3,2.02981,No
4/2/16 2:00,Chlorodinine,3,1.57905,No
4/2/16 2:00,Methylosmolene,7,0.950041,No
4/2/16 2:00,AGOC-3A,7,0.891457,Yes
4/2/16 2:00,Appluimonia,2,0.80029,No
4/2/16 2:00,AGOC-3A,2,0.7726,No
4/2/16 2:00,Methylosmolene,6,0.615062,No
4/2/16 2:00,Chlorodinine,7,0.597558,No
4/2/16 2:00,AGOC-3A,3,0.544795,Yes
4/2/16 2:00,Methylosmolene,3,0.484204,No
4/2/16 2:00,AGOC-3A,6,0.409834,No
4/2/16 2:00,Methylosmolene,5,0.400143,Yes
4/2/16 2:00,Methylosmolene,2,0.315683,No
4/2/16 2:00,AGOC-3A,8,0.280483,No
4/2/16 2:00,Methylosmolene,1,0.252264,No
4/2/16 2:00,Methylosmolene,4,0.244371,Yes
4/2/16 2:00,AGOC-3A,1,0.219546,No
4/2/16 2:00,Chlorodinine,6,0.217854,No
4/2/16 2:00,Chlorodinine,9,0.212025,Yes
4/2/16 2:00,AGOC-3A,9,0.208992,Yes
4/2/16 2:00,Chlorodinine,8,0.175599,No
4/2/16 2:00,Appluimonia,7,0.150068,Yes
4/2/16 2:00,Methylosmolene,8,0.125315,No
4/2/16 2:00,AGOC-3A,5,0.117844,Yes
4/2/16 2:00,Appluimonia,5,0.107135,No
4/2/16 2:00,Methylosmolene,9,0.105581,No
4/2/16 2:00,AGOC-3A,4,0.0657784,Yes
4/2/16 2:00,Chlorodinine,5,0.0535859,Yes
4/2/16 2:00,Appluimonia,9,0.0415783,No
4/2/16 2:00,Chlorodinine,2,0.0331214,Yes
4/2/16 2:00,Appluimonia,1,0.0310122,No
4/2/16 2:00,Appluimonia,4,0.0309245,Yes
4/2/16 2:00,Appluimonia,6,0.0205606,No
4/2/16 2:00,Chlorodinine,1,0.0149532,No
4/2/16 2:00,Appluimonia,8,0.0146286,No
4/2/16 2:00,Chlorodinine,4,0.0119133,No
4/2/16 3:00,Methylosmolene,6,54.93806,No
4/2/16 3:00,AGOC-3A,6,5.80055,No
4/2/16 3:00,AGOC-3A,3,2.73072,Yes
4/2/16 3:00,Chlorodinine,7,2.7232,Yes
4/2/16 3:00,Chlorodinine,3,1.62635,No
4/2/16 3:00,Chlorodinine,8,1.14841,No
4/2/16 3:00,Methylosmolene,3,0.887108,No
4/2/16 3:00,Chlorodinine,2,0.633578,No
4/2/16 3:00,Appluimonia,7,0.56288,No
4/2/16 3:00,Methylosmolene,1,0.502189,No
4/2/16 3:00,Appluimonia,6,0.476676,No
4/2/16 3:00,Methylosmolene,5,0.43345,No
4/2/16 3:00,AGOC-3A,8,0.408522,Yes
4/2/16 3:00,Methylosmolene,7,0.39873,Yes
4/2/16 3:00,Methylosmolene,8,0.379781,No
4/2/16 3:00,AGOC-3A,5,0.359576,No
4/2/16 3:00,Chlorodinine,5,0.357732,Yes
4/2/16 3:00,Appluimonia,5,0.320008,Yes
4/2/16 3:00,Chlorodinine,4,0.319148,No
4/2/16 3:00,Appluimonia,2,0.31871,No
4/2/16 3:00,AGOC-3A,1,0.295875,Yes
4/2/16 3:00,Methylosmolene,4,0.287446,Yes
4/2/16 3:00,Appluimonia,4,0.283306,No
4/2/16 3:00,Chlorodinine,1,0.264447,No
4/2/16 3:00,Appluimonia,8,0.255509,Yes
4/2/16 3:00,Appluimonia,1,0.223378,No
4/2/16 3:00,Appluimonia,9,0.205532,Yes
4/2/16 3:00,AGOC-3A,9,0.202456,No
4/2/16 3:00,AGOC-3A,7,0.189833,No
4/2/16 3:00,Chlorodinine,9,0.185598,Yes
4/2/16 3:00,AGOC-3A,4,0.176777,Yes
4/2/16 3:00,AGOC-3A,2,0.143772,No
4/2/16 3:00,Appluimonia,3,0.142879,No
4/2/16 3:00,Methylosmolene,2,0.133028,Yes
4/2/16 3:00,Chlorodinine,6,0.0902679,No
4/2/16 3:00,Methylosmolene,9,0.0267766,No
4/2/16 4:00,Methylosmolene,6,88.53254,No
4/2/16 4:00,AGOC-3A,6,9.62682,No
4/2/16 4:00,AGOC-3A,7,2.40938,No
4/2/16 4:00,Methylosmolene,3,2.02966,No
4/2/16 4:00,Chlorodinine,7,1.53005,Yes
4/2/16 4:00,AGOC-3A,3,1.04218,No
4/2/16 4:00,AGOC-3A,8,1.03237,Yes
4/2/16 4:00,Methylosmolene,2,0.792754,Yes
4/2/16 4:00,Appluimonia,6,0.619144,Yes
4/2/16 4:00,Appluimonia,8,0.593399,No
4/2/16 4:00,Chlorodinine,3,0.525919,No
4/2/16 4:00,Chlorodinine,9,0.454984,No
4/2/16 4:00,Appluimonia,3,0.452893,No
4/2/16 4:00,Chlorodinine,6,0.403787,No
4/2/16 4:00,Methylosmolene,7,0.340548,Yes
4/2/16 4:00,Methylosmolene,8,0.323699,No
4/2/16 4:00,Methylosmolene,1,0.323303,Yes
4/2/16 4:00,Appluimonia,2,0.313157,Yes
4/2/16 4:00,Appluimonia,1,0.282639,Yes
4/2/16 4:00,AGOC-3A,9,0.261617,Yes
4/2/16 4:00,AGOC-3A,5,0.255214,Yes
4/2/16 4:00,AGOC-3A,2,0.228343,No
4/2/16 4:00,Appluimonia,9,0.216909,No
4/2/16 4:00,Methylosmolene,4,0.211979,No
4/2/16 4:00,Appluimonia,7,0.190944,No
4/2/16 4:00,Methylosmolene,9,0.171206,No
4/2/16 4:00,Chlorodinine,5,0.163406,No
4/2/16 4:00,Appluimonia,4,0.158541,Yes
4/2/16 4:00,Appluimonia,5,0.156115,Yes
4/2/16 4:00,Chlorodinine,2,0.134299,No
4/2/16 4:00,AGOC-3A,4,0.12961,No
4/2/16 4:00,Methylosmolene,5,0.129138,No
4/2/16 4:00,Chlorodinine,8,0.0792467,No
4/2/16 4:00,AGOC-3A,1,0.0466569,No
4/2/16 4:00,Chlorodinine,4,0.0242242,Yes
4/2/16 4:00,Chlorodinine,1,0.0163761,No
4/2/16 5:00,Methylosmolene,6,26.74166,No
4/2/16 5:00,Methylosmolene,3,3.29536,No
4/2/16 5:00,AGOC-3A,6,2.93062,No
4/2/16 5:00,AGOC-3A,3,1.96427,No
4/2/16 5:00,Chlorodinine,3,1.81087,No
4/2/16 5:00,Appluimonia,3,1.5085,No
4/2/16 5:00,AGOC-3A,8,0.687612,No
